Year,Month,Origin_Country,CustomsItem_2_Digits,CustomsItem_8_Digits,Exempt_CustomsItem,CustomsHouse,Quantity,Quantity_MeasurementUnitID,Quantity_MeasurementUnitName,TradeAgreementName,TermsOfSale,IsTradeAgreementWithQuota,NISCurrencyAmount,CurrencyCode,AutonomyTypeID,AutonomyType,GovernmentProcedureTypeName,GovernmentProcedureTypeEnglishName,IsPreferenceDocument,GeneralCustomsTax,PurchaseTax,VAT
2024,1,US,82,82057000,,Ben Gurion Airport,2,6,Kilogram,,FOB,0,563.34,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,100
2024,1,US,82,82057000,-6120000000,Ben Gurion Airport,1,6,Kilogram,,EXW,0,96.29,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,TR,62,62044300,,Ben Gurion Airport,4,1,Each,,DDU,0,3297.04,USD,,Israel,יבוא אישי,HomeUseImport,0,0,0,572
2024,1,TR,62,62044300,,Haifa,245,1,Each,,CIP,0,26644.58,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,5063
2024,1,TR,62,62044300,,Haifa,5448,1,Each,TUR,CFR,0,10839.05,USD,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,1,0,0,1814
2024,1,TR,62,62044400,,Ben Gurion Airport,14,1,Each,,DDU,0,7208.54,USD,,Israel,יבוא אישי,HomeUseImport,0,0,0,1251
2024,1,TR,62,62044400,,Ben Gurion Airport,18,1,Each,TUR,CIF,0,2059.09,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,350
2024,1,TR,62,62044900,,Ashdod,21,1,Each,TUR,EXW,0,292.44,USD,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,0,49
2024,1,TR,62,62044900,,Ashdod,240,1,Each,,FOB,0,1438.71,USD,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,373,0,457
2024,1,TR,62,62044900,,Ashdod,6,1,Each,,CFR,0,182.99,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,33
2024,1,SG,90,90328912,,Ashdod,1,1,Each,,EXW,0,819.65,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,167,176
2024,1,TR,62,62092090,,Ben Gurion Airport,156,1,Each,TUR,CIP,0,6374.97,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,1115
2024,1,TR,62,62103090,,Ben Gurion Airport,1,1,Each,,CIF,0,78.34,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,15
2024,1,TR,62,62111100,,Ben Gurion Airport,52,1,Each,,FCA,0,5001.47,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,882
2024,1,TR,62,62113290,,Ben Gurion Airport,17,1,Each,TUR,CIP,0,1826.7,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,309
2024,1,TR,62,62114290,,Ben Gurion Airport,189,1,Each,TUR,CIP,0,20010.38,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,3781
2024,1,TR,62,62114390,,Ashdod,2133,1,Each,TUR,CFR,0,5835.2,USD,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,0,1006
2024,1,TR,62,62114390,,Ben Gurion Airport,225,1,Each,TUR,CIF,0,14734.4,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,2703
2024,1,TR,62,62114390,,Ben Gurion Airport,441,1,Each,,CIP,0,35878.36,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,6123
2024,1,TR,62,62114390,,Haifa,405,1,Each,TUR,CIF,0,27616.09,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,5208
2024,1,TR,62,62114990,,Ben Gurion Airport,4,1,Each,,DDU,0,184.2,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,85
2024,1,TR,62,62114990,-6120000000,Ben Gurion Airport,12,1,Each,,FOB,0,212.87,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,TR,62,62114990,-6120000000,Ben Gurion Airport,39,1,Each,,DDU,0,659.85,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,TR,62,62149000,,Ben Gurion Airport,9,6,Kilogram,,EXW,0,819.45,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,153
2024,1,TR,62,62149000,,Haifa,5656,6,Kilogram,,CFR,0,4987.15,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,918
2024,1,TR,62,62152000,,Ashdod,703,1,Each,TUR,FOB,0,5172.37,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,912
2024,1,RS,85,85361091,,Ashdod,4,1,Each,,FCA,0,182.89,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,34
2024,1,RS,85,85363010,,Ashdod,254,1,Each,,FCA,0,2075.29,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,376
2024,1,RS,87,87082990,,Ashdod,2,1,Each,,EXW,0,447.13,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,89,94
2024,1,RS,87,87089290,,Ben Gurion Airport,1,1,Each,,FCA,0,2991.68,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,631,666
2024,1,RS,87,87089990,,Ashdod,29,1,Each,,CFR,0,6228.99,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,1207,1272
2024,1,RS,87,87089990,,Ben Gurion Airport,7,1,Each,,EXW,0,2225.62,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,470,495
2024,1,MY,85,85371079,,Ben Gurion Airport,2,1,Each,,FCA,0,13179.64,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,2248
2024,1,MY,85,85371090,,Ben Gurion Airport,4,1,Each,,FOB,0,6579.97,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,1155
2024,1,MY,85,85389060,,Ben Gurion Airport,2,1,Each,,CPT,0,2794.12,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,476
2024,1,MY,85,85389090,,Ben Gurion Airport,200,1,Each,,DAP,0,63.79,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,11
2024,1,MY,85,85411000,,Ben Gurion Airport,1000,1,Each,,EXW,0,23398.23,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,3987
2024,1,RS,84,84733000,,Ben Gurion Airport,2,6,Kilogram,,DDU,0,3758.2,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,654
2024,1,RS,84,84839029,,Haifa,16,1,Each,,FCA,0,1597.18,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,285
2024,1,RS,85,85044099,,Ashdod,28,1,Each,,FCA,0,4549.41,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,836
2024,1,RS,85,85152100,,Haifa,1,1,Each,,CIF,0,1048231.08,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,181671
2024,1,RS,85,85362099,,Ashdod,4,1,Each,,FCA,0,368.41,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,67
2024,1,RS,85,85364999,,Ashdod,50,6,Kilogram,,FCA,0,327.65,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,56
2024,1,RS,90,90029000,,Ben Gurion Airport,1,6,Kilogram,,FOB,0,158040.99,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,26873
2024,1,RS,90,90189020,,Haifa,48240,1,Each,,CIP,0,589428,ILS,,Israel,יבוא מסחרי,CommercialImport,1,0,0,102810
2024,1,RS,92,92051000,,Ashdod,5,1,Each,,EXW,0,11228.17,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,2022
2024,1,RS,94,94039100,,Ashdod,378,1,Each,,CPT,0,3618.28,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,665
2024,1,RU,1,1061100,,Ben Gurion Airport,1,1,Each,,EXW,0,3769.76,USD,,Israel,יבוא אישי-מסירה ישירה,HomeUseImportImmediateRelease,0,0,0,865
2024,1,RU,1,1061100,,Ben Gurion Airport,7,1,Each,,CIF,0,23749.46,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,4037
2024,1,RU,7,7131000,,Haifa,360,6,Kilogram,,CIF,0,1475.46,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,257
2024,1,RU,7,7131000,,Haifa,3724.8,6,Kilogram,,FCA,0,10178.7,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,2233
2024,1,RU,7,7132000,,Ashdod,50000,6,Kilogram,,FOB,0,167754.1,USD,,Israel,יבוא מסחרי,CommercialImport,0,27500,0,34601
2024,1,TR,63,63023100,,Haifa,100,6,Kilogram,TUR,CFR,0,1922.58,USD,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,0,338
2024,1,TR,63,63023100,,Haifa,1432.02,6,Kilogram,TUR,CPT,0,71596.46,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,13128
2024,1,TR,63,63023900,,Ashdod,200,6,Kilogram,TUR,CIF,0,10262.88,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1849
2024,1,TR,64,64059000,,Ashdod,1200,2,Pair,,EXW,0,75451.34,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,13572
2024,1,TR,64,64062000,,Haifa,2000,6,Kilogram,TUR,CIF,0,4340.39,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,763
2024,1,TR,65,65050090,,Ashdod,0.3,6,Kilogram,,FOB,0,2.01,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,0
2024,1,TR,65,65050090,,Ben Gurion Airport,353,6,Kilogram,TUR,CIP,0,18464.84,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,3309
2024,1,TR,66,66011000,,Haifa,20,1,Each,,CFR,0,6870.39,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1197
2024,1,TR,68,68010000,,Haifa,8750,6,Kilogram,,FOB,0,2102.61,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,465
2024,1,TR,68,68010000,-6120000000,Ben Gurion Airport,1,6,Kilogram,,CFR,0,4.11,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,TR,68,68021000,,Ben Gurion Airport,1,6,Kilogram,,FOB,0,5673.48,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1316
2024,1,RU,48,48051100,,Haifa,236029,6,Kilogram,,CIF,0,471578.9,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,83598
2024,1,RU,61,61041300,,Ben Gurion Airport,44,1,Each,,CIF,0,649.58,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,139
2024,1,RU,62,62114990,,Center,48,1,Each,,FOB,0,881.83,USD,,Israel,יבוא מסחרי-EMS,CommercialImportEMS,0,0,0,270
2024,1,RU,63,63014000,,Ben Gurion Airport,30,6,Kilogram,,CIF,0,4764.97,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1001
2024,1,RU,63,63023900,,Ben Gurion Airport,40,6,Kilogram,,CIF,0,180.68,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,38
2024,1,RU,63,63025900,,Ben Gurion Airport,150,6,Kilogram,,CFR,0,3901.7,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,847
2024,1,RU,67,67041900,,Center,1.8,6,Kilogram,,FOB,0,10183.37,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1776
2024,1,RU,72,72082700,,Haifa,311410,6,Kilogram,,CIF,0,584137.89,USD,,Israel,יבוא מסחרי -מסירה ישירה,CommercialImportImmediateRelease,0,0,0,101367
2024,1,RU,72,72083900,,Haifa,69110,6,Kilogram,,CFR,0,126964.75,USD,,Israel,יבוא מסחרי -מסירה ישירה,CommercialImportImmediateRelease,0,0,0,21994
2024,1,RU,72,72139190,,Haifa,10189657,6,Kilogram,,CFR,0,21355722.99,USD,,Israel,יבוא מסחרי -מסירה ישירה,CommercialImportImmediateRelease,0,0,0,3685651
2024,1,RU,72,72139190,,Haifa,522198,6,Kilogram,,CFR,0,1151606.74,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,199420
2024,1,RU,76,76012000,,Haifa,219050,6,Kilogram,,CFR,0,2136696.2,USD,1,Judea and Samaria,"יבוא מסחרי-שח""מ-אוטונומיה",CommercialImportReleaseFromWarehouseAutonomy,0,0,0,344014
2024,1,RU,84,84138199,,Center,1,1,Each,,FOB,0,41.47,USD,,Israel,יבוא מסחרי-EMS,CommercialImportEMS,0,0,0,23
2024,1,RU,84,84678900,-73030000,Ben Gurion Airport,2,1,Each,,,0,128.6,USD,,Israel,יבוא אישי,HomeUseImport,0,0,0,0
2024,1,RU,83,83024900,,Ben Gurion Airport,16.5,6,Kilogram,,DAT,0,3056.38,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,533
2024,1,RU,84,84159090,,Center,7,1,Each,,FOB,0,50.89,USD,,Israel,יבוא מסחרי-EMS,CommercialImportEMS,0,0,0,28
2024,1,RU,85,85416000,,Center,3,1,Each,,FOB,0,55.11,USD,,Israel,יבוא מסחרי-EMS,CommercialImportEMS,0,0,0,38
2024,1,RU,87,87081090,,Ben Gurion Airport,1,1,Each,,FCA,0,102.83,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,23,24
2024,1,RU,95,95069900,-73030000,Ben Gurion Airport,1,6,Kilogram,,,0,1446.8,USD,,Israel,יבוא אישי,HomeUseImport,0,0,0,0
2024,1,RU,96,96140090,,Ashdod,600,1,Each,,FOB,0,15623.49,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,2832
2024,1,RU,98,98033000,,Ben Gurion Airport,17,1,Each,,DDU,0,11483.39,USD,,Israel,יבוא אישי-בלדרים,HomeUseImportCourier,0,0,0,2079
2024,1,RU,98,98033000,,Ben Gurion Airport,4,1,Each,,DDU,0,2370.54,RUB,,Israel,יבוא אישי-בלדרים,HomeUseImportCourier,0,0,0,493
2024,1,RU,98,98033000,,Center,120,1,Each,,FOB,0,10763.79,USD,,Israel,יבוא אישי-EMS,HomeUseImportEMS,0,0,0,3021
2024,1,SA,4,4069099,,Allenby,423,6,Kilogram,,CFR,0,3356.99,USD,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,3464,0,1139
2024,1,SA,11,11081291,,Allenby,165000,6,Kilogram,,CPT,0,268321.43,USD,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,0,43833
2024,1,SA,17,17019100,,Jordan River,440000,6,Kilogram,,CPT,0,1420126.47,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,244218
2024,1,GB,49,49019990,,Ben Gurion Airport,1,6,Kilogram,,DDU,0,4521.68,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,791
2024,1,GB,49,49019990,,Ben Gurion Airport,105.72,6,Kilogram,,DDU,0,79043.64,GBP,,Israel,יבוא מסחרי,CommercialImport,0,0,0,21234
2024,1,GB,49,49019990,,Ben Gurion Airport,27.3,6,Kilogram,,FOB,0,15907.54,GBP,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,2884
2024,1,GB,49,49019990,,Ben Gurion Airport,4,6,Kilogram,,CPT,0,3900.05,GBP,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,664
2024,1,GB,49,49019990,,Ben Gurion Airport,4.28,6,Kilogram,UK,DDU,0,383.83,GBP,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,1,0,0,102
2024,1,GB,49,49019990,-39000000,Ben Gurion Airport,1,6,Kilogram,,CIF,0,100.35,GBP,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,GB,49,49019990,-73030000,Ashdod,1,6,Kilogram,,,0,931.88,GBP,,Israel,יבוא אישי,HomeUseImport,0,0,0,0
2024,1,GB,49,49019990,-6100000000,Ben Gurion Airport,5,6,Kilogram,,DDU,0,11.13,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,GB,49,49100090,,Ben Gurion Airport,7.07,6,Kilogram,,DDP,0,1375.28,GBP,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,307
2024,1,SE,39,39269090,,Ben Gurion Airport,5,6,Kilogram,,EXW,0,3569.32,SEK,,Israel,יבוא מסחרי,CommercialImport,0,0,0,616
2024,1,SE,39,39269090,,Haifa,2200,6,Kilogram,,EXW,0,33237.82,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,7999
2024,1,SE,39,39269090,,Haifa,60,6,Kilogram,EU,CIP,0,733.69,ILS,,Israel,יבוא מסחרי,CommercialImport,0,0,0,125
2024,1,SE,40,40091110,,Ashdod,6,6,Kilogram,EU,FCA,0,174.72,SEK,,Israel,יבוא מסחרי,CommercialImport,1,0,35,37
2024,1,SE,40,40091110,,Ashdod,75,6,Kilogram,,CPT,0,9101.68,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,1771,1869
2024,1,SE,40,40094210,,Ben Gurion Airport,4,6,Kilogram,EU,EXW,0,884.01,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,180,191
2024,1,SE,40,40094210,,Ben Gurion Airport,66,6,Kilogram,,CPT,0,10944.96,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,2313,2443
2024,1,SE,40,40094290,,Ben Gurion Airport,2.6,6,Kilogram,EU,FCA,0,649.22,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,127
2024,1,SE,40,40103300,,Ben Gurion Airport,1,6,Kilogram,EU,CPT,0,151.38,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,28
2024,1,SI,85,85366990,,Ben Gurion Airport,270,1,Each,,EXW,0,7890.42,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1360
2024,1,SI,85,85369099,,Ashdod,1746,1,Each,EU,CIF,0,17118.03,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,2912
2024,1,SI,85,85371090,,Ben Gurion Airport,8,1,Each,,FCA,0,1724.17,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,364
2024,1,SI,87,87032190,,Center,31,1,Each,EU,CFR,0,1521004.22,EUR,,Israel,"יבוא מסחרי-שח""מ",CommercialImportReleaseFromWarehouse,1,0,774278,393930
2024,1,SI,87,87032290,,Ashdod,148,1,Each,EU,FCA,0,7050231.08,EUR,,Israel,"יבוא מסחרי-שח""מ",CommercialImportReleaseFromWarehouse,1,0,5104063,2125353
2024,1,SI,87,87089950,,Ben Gurion Airport,4,1,Each,EU,EXW,0,1534.4,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,320,340
2024,1,SI,87,87089990,,Ashdod,2,1,Each,,CFR,0,57.26,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,12,12
2024,1,SI,87,87089990,,Ben Gurion Airport,17,1,Each,,FCA,0,2510.86,USD,,Israel,יבוא מסחרי,CommercialImport,1,0,549,580
2024,1,SI,87,87141090,,Ben Gurion Airport,5,6,Kilogram,,DDU,0,205.4,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,81,85
2024,1,SI,90,90029000,,Ben Gurion Airport,1,6,Kilogram,,FOB,0,12613.14,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,2157
2024,1,SI,90,90189020,,Ashdod,3200,1,Each,,CIP,0,44520.32,ILS,,Israel,יבוא מסחרי,CommercialImport,0,0,0,7728
2024,1,SI,90,90319000,,Ben Gurion Airport,2,6,Kilogram,EU,FOB,0,1846.11,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,320
2024,1,SI,90,90319000,,Ben Gurion Airport,2.4,6,Kilogram,,DDU,0,1909.88,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,361
2024,1,TR,71,71049900,,Ben Gurion Airport,1.05,6,Kilogram,TUR,FCA,0,462.96,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,80
2024,1,TR,71,71131990,,Ben Gurion Airport,0.75,6,Kilogram,TUR,CPT,0,126932.42,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,21877
2024,1,TR,71,71131990,,Ben Gurion Airport,4.4,6,Kilogram,TUR,FCA,0,652849.74,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,112228
2024,1,TR,71,71171990,,Ashdod,25,6,Kilogram,,CIF,0,69.48,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,13
2024,1,TR,71,71171990,,Ben Gurion Airport,1,6,Kilogram,,CPT,0,2639.97,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,449
2024,1,TR,71,71171990,,Ben Gurion Airport,2,6,Kilogram,,DDU,0,653.99,EUR,,Israel,יבוא אישי-בלדרים,HomeUseImportCourier,0,0,0,112
2024,1,TR,71,71179090,,Ben Gurion Airport,15,6,Kilogram,TUR,CIF,0,20678.85,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,3578
2024,1,TR,71,71179090,,Haifa,156,6,Kilogram,TUR,CFR,0,628.13,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,111
2024,1,TR,72,72085300,,Ashdod,40170,6,Kilogram,TUR,CFR,0,112381.61,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,19506
2024,1,TR,72,72112900,,Ashdod,0.316,8,Tonne,TUR,FOB,0,3920.89,USD,,Israel,יבוא מסחרי,CommercialImport,1,0,0,771
2024,1,TR,72,72131000,,Haifa,5975.21,8,Tonne,TUR,CFR,0,13990863.48,USD,,Israel,יבוא מסחרי -מסירה ישירה,CommercialImportImmediateRelease,0,0,0,2419740
2024,1,TR,72,72149191,,Ashdod,19750,6,Kilogram,TUR,CIF,0,45877.61,USD,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,0,7565
2024,1,FR,49,49111090,,Haifa,5,6,Kilogram,,EXW,0,3221.11,EUR,,Israel,"יבוא מסחרי-שח""מ",CommercialImportReleaseFromWarehouse,0,0,0,603
2024,1,FR,49,49119930,,Ben Gurion Airport,10,6,Kilogram,,FCA,0,1293.46,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,246
2024,1,FR,49,49119990,-6120000000,Ben Gurion Airport,1,6,Kilogram,,DDP,0,2.46,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,FR,49,49119990,-6120000000,Ben Gurion Airport,13,6,Kilogram,,DDU,0,267.02,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,FR,52,52071000,,Ashdod,8250,6,Kilogram,,FOB,0,184685.63,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,32344
2024,1,FR,52,52083990,,Ashdod,13,28,square metre,,FOB,0,3765.9,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,659
2024,1,FR,52,52092990,,Ashdod,64,28,square metre,,FOB,0,716.09,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,125
2024,1,FR,53,53091900,,Ben Gurion Airport,1,6,Kilogram,,FOB,0,12541.84,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,2199
2024,1,FR,54,54041900,,Haifa,91,6,Kilogram,,FCA,0,3161.5,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,636
2024,1,FR,56,56075000,,Haifa,62,6,Kilogram,,EXW,0,1968.96,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,358
2024,1,US,84,84199000,,Haifa,229,1,Each,USA,CFR,0,19529.13,USD,,Israel,יבוא מסחרי,CommercialImport,1,0,0,3405
2024,1,US,84,84199000,-6120000000,Ben Gurion Airport,1,1,Each,,CPT,0,21.87,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,US,84,84211900,,Ben Gurion Airport,1,1,Each,,EXW,0,3831.76,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,648
2024,1,US,84,84212190,,Ashdod,4,1,Each,,DAP,0,4199659.58,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,714098
2024,1,US,84,84212190,,Ashdod,4,1,Each,,EXW,0,1922.38,USD,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,0,321
2024,1,US,84,84212190,,Ben Gurion Airport,1,1,Each,,CPT,0,381797.6,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,64906
2024,1,US,84,84212190,,Ben Gurion Airport,5,1,Each,,DAP,0,20496.47,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,3667
2024,1,US,84,84212190,-8101010000,Ben Gurion Airport,1,1,Each,,FOB,0,8477.52,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,0
2024,1,US,84,84212300,,Ashdod,13,1,Each,,FCA,0,869.71,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,178,188
2024,1,US,84,84212300,,Ashdod,2,1,Each,,EXW,0,25.33,GBP,,Israel,יבוא מסחרי,CommercialImport,0,0,5,5
2024,1,US,84,84212300,,Ben Gurion Airport,147,1,Each,USA,FCA,0,11045.83,USD,,Israel,יבוא מסחרי,CommercialImport,1,0,3606,3809
2024,1,US,84,84212300,,Ben Gurion Airport,2,1,Each,,CPT,0,2569.64,USD,,Israel,יבוא אישי-בלדרים,HomeUseImportCourier,0,0,494,521
2024,1,US,84,84212300,-4251000000,Ben Gurion Airport,17,1,Each,,EXW,0,75996,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,13331
2024,1,SE,70,70199090,-6120000000,Ben Gurion Airport,1,6,Kilogram,,CPT,0,109.47,SEK,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,SE,72,72192200,,Ashdod,6226,6,Kilogram,,EXW,0,106790.75,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,19086
2024,1,SE,73,73044100,,Ashdod,60,6,Kilogram,,CPT,0,2563.97,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,439
2024,1,SE,73,73072190,,Ashdod,151,6,Kilogram,EU,EXW,0,10635.76,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,2217
2024,1,SE,73,73079290,,Ben Gurion Airport,12,6,Kilogram,EU,EXW,0,11458.29,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,1972
2024,1,SE,73,73159010,,Ashdod,1361,6,Kilogram,,CFR,0,354828.48,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,61155
2024,1,SE,73,73181500,,Ashdod,410,6,Kilogram,,FOB,0,1159.46,EUR,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,0,190
2024,1,SE,73,73181500,,Ben Gurion Airport,1,6,Kilogram,,FOB,0,50.31,SEK,,Israel,יבוא מסחרי,CommercialImport,0,0,0,9
2024,1,SE,73,73181600,,Ben Gurion Airport,1,6,Kilogram,,DAP,0,31.02,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,5
2024,1,TR,73,73181500,,Ashdod,302,6,Kilogram,,FCA,0,208.39,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,37
2024,1,US,84,84213100,,Ben Gurion Airport,3,1,Each,,FOB,0,291.65,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,66,70
2024,1,US,84,84213211,,Ben Gurion Airport,5,1,Each,,CPT,0,14228.17,SEK,,Israel,יבוא מסחרי,CommercialImport,1,0,0,2483
